dt,AverageTemperature,AverageTemperatureUncertainty,Country
1908-06-01,12.711,0.386,Australia
1908-07-01,13.216,0.285,Australia
1908-08-01,14.946,0.324,Australia
1908-09-01,17.585,0.414,Australia
1908-10-01,21.147,0.36200000000000004,Australia
1908-11-01,25.61,0.263,Australia
1908-12-01,27.174,0.5760000000000001,Australia
1909-01-01,26.673000000000002,0.391,Australia
1909-02-01,26.47,0.35,Australia
1909-03-01,25.219,0.311,Australia
1909-04-01,20.593000000000004,0.319,Australia
1909-05-01,17.279999999999998,0.307,Australia
1909-06-01,15.105,0.28800000000000003,Australia
1909-07-01,13.078,0.335,Australia
1909-08-01,15.983,0.308,Australia
1909-09-01,18.787000000000006,0.248,Australia
1909-10-01,22.837,0.413,Australia
1909-11-01,24.823,0.28800000000000003,Australia
1909-12-01,25.785,0.39799999999999996,Australia
1910-01-01,27.827,0.522,Australia
1910-02-01,27.435,0.419,Australia
1910-03-01,24.41,0.327,Australia
1910-04-01,22.125999999999998,0.414,Australia
1910-05-01,18.683,0.188,Australia
1910-06-01,15.229000000000001,0.21,Australia
1910-07-01,14.521,0.21899999999999997,Australia
1910-08-01,16.735,0.265,Australia
1910-09-01,20.297,0.184,Australia
1910-10-01,21.148000000000003,0.276,Australia
1910-11-01,24.435,0.297,Australia
1910-12-01,25.983,0.39,Australia
1911-01-01,27.381,0.32,Australia
1911-02-01,26.389,0.4270000000000001,Australia
1911-03-01,25.0,0.397,Australia
1911-04-01,21.296999999999997,0.33,Australia
1911-05-01,17.546999999999993,0.226,Australia
1911-06-01,13.630999999999998,0.248,Australia
1911-07-01,14.24,0.273,Australia
1911-08-01,16.044,0.21899999999999997,Australia
1911-09-01,19.073,0.301,Australia
1911-10-01,22.457,0.273,Australia
1911-11-01,26.181,0.327,Australia
1911-12-01,26.935,0.498,Australia
1912-01-01,28.455,0.597,Australia
1912-02-01,28.371,0.449,Australia
1912-03-01,26.116,0.36200000000000004,Australia
1912-04-01,21.47,0.273,Australia
1912-05-01,18.093,0.23199999999999998,Australia
1912-06-01,14.547,0.28300000000000003,Australia
1912-07-01,14.136,0.15,Australia
1912-08-01,16.36,0.281,Australia
1912-09-01,19.556,0.242,Australia
1912-10-01,22.744,0.44,Australia
1912-11-01,24.793000000000006,0.363,Australia
1912-12-01,27.273000000000003,0.172,Australia
1913-01-01,27.322,0.33399999999999996,Australia
1913-02-01,26.922,0.34700000000000003,Australia
1913-03-01,24.291999999999998,0.24100000000000002,Australia
1913-04-01,22.061999999999998,0.239,Australia
1913-05-01,15.812999999999999,0.23,Australia
1913-06-01,13.424000000000001,0.204,Australia
1913-07-01,14.312000000000001,0.195,Australia
1913-08-01,15.848,0.38,Australia
1913-09-01,18.458,0.397,Australia
1913-10-01,22.686,0.41200000000000003,Australia
1913-11-01,25.519,0.402,Australia
1913-12-01,27.596,0.34600000000000003,Australia
1914-01-01,27.747,0.575,Australia
1914-02-01,28.122,0.26899999999999996,Australia
1914-03-01,26.315,0.257,Australia
1914-04-01,22.763,0.305,Australia
1914-05-01,18.4,0.469,Australia
1914-06-01,15.023,0.245,Australia
1914-07-01,13.575,0.242,Australia
1914-08-01,17.087,0.263,Australia
1914-09-01,19.598000000000006,0.41100000000000003,Australia
1914-10-01,23.229,0.306,Australia
1914-11-01,26.554,0.314,Australia
1914-12-01,27.823,0.38299999999999995,Australia
1915-01-01,27.151,0.308,Australia
1915-02-01,28.602,0.392,Australia
1915-03-01,26.154,0.419,Australia
1915-04-01,22.546,0.32899999999999996,Australia
1915-05-01,17.445,0.41,Australia
1915-06-01,16.145,0.237,Australia
1915-07-01,15.696000000000002,0.337,Australia
1915-08-01,15.933,0.249,Australia
1915-09-01,20.306,0.327,Australia
1915-10-01,22.447,0.17300000000000001,Australia
1915-11-01,26.091,0.32299999999999995,Australia
1915-12-01,27.222,0.259,Australia
1916-01-01,28.047,0.545,Australia
1916-02-01,27.703000000000007,0.474,Australia
1916-03-01,25.864,0.502,Australia
1916-04-01,20.886999999999997,0.311,Australia
1916-05-01,18.89,0.33899999999999997,Australia
1916-06-01,15.85,0.27899999999999997,Australia
1916-07-01,13.894,0.23800000000000002,Australia
1916-08-01,16.438,0.345,Australia
1916-09-01,19.787000000000006,0.29,Australia
1916-10-01,21.606,0.366,Australia
1916-11-01,23.192,0.24,Australia
1916-12-01,25.895,0.41700000000000004,Australia
1917-01-01,26.811,0.512,Australia
1917-02-01,24.861,0.335,Australia
1917-03-01,24.514,0.282,Australia
1917-04-01,20.711,0.287,Australia
1917-05-01,16.017,0.326,Australia
1917-06-01,13.872,0.242,Australia
1917-07-01,15.157,0.486,Australia
1917-08-01,15.455,0.293,Australia
1917-09-01,19.235000000000007,0.42200000000000004,Australia
1917-10-01,21.96,0.34,Australia
1917-11-01,24.045,0.444,Australia
1917-12-01,26.62,0.408,Australia
1918-01-01,26.928,0.28300000000000003,Australia
1918-02-01,26.081,0.375,Australia
1918-03-01,24.070999999999998,0.382,Australia
1918-04-01,21.414,0.203,Australia
1918-05-01,17.944000000000006,0.254,Australia
1918-06-01,15.487,0.231,Australia
1918-07-01,13.05,0.22,Australia
1918-08-01,16.094,0.325,Australia
1918-09-01,19.424,0.271,Australia
1918-10-01,22.616,0.313,Australia
1918-11-01,25.763,0.261,Australia
1918-12-01,27.56,0.254,Australia
1919-01-01,27.973000000000006,0.354,Australia
1919-02-01,27.113000000000003,0.32,Australia
1919-03-01,25.397,0.48200000000000004,Australia
1919-04-01,22.795,0.5760000000000001,Australia
1919-05-01,17.979,0.353,Australia
1919-06-01,15.659,0.218,Australia
1919-07-01,14.05,0.209,Australia
1919-08-01,15.903,0.275,Australia
1919-09-01,18.977,0.195,Australia
1919-10-01,22.317,0.23199999999999998,Australia
1919-11-01,25.891,0.287,Australia
1919-12-01,27.889,0.28600000000000003,Australia
1920-01-01,27.064,0.43,Australia
1920-02-01,27.169,0.455,Australia
1920-03-01,24.703000000000007,0.295,Australia
1920-04-01,21.066,0.6509999999999999,Australia
1920-05-01,17.415999999999997,0.32899999999999996,Australia
1920-06-01,15.387,0.23600000000000002,Australia
1920-07-01,14.159,0.292,Australia
1920-08-01,15.936,0.23199999999999998,Australia
1920-09-01,19.247,0.28600000000000003,Australia
1920-10-01,22.45,0.262,Australia
1920-11-01,25.2,0.371,Australia
1920-12-01,26.096,0.54,Australia
1921-01-01,27.326,0.486,Australia
1921-02-01,27.302,0.33,Australia
1921-03-01,24.638,0.267,Australia
1921-04-01,21.427,0.305,Australia
1921-05-01,19.542,0.248,Australia
1921-06-01,16.189,0.32299999999999995,Australia
1921-07-01,15.034,0.3670000000000001,Australia
1921-08-01,15.03,0.261,Australia
1921-09-01,19.360000000000007,0.295,Australia
1921-10-01,21.628,0.33299999999999996,Australia
1921-11-01,25.865,0.251,Australia
1921-12-01,26.82,0.40700000000000003,Australia
1922-01-01,27.436,0.326,Australia
1922-02-01,27.588,0.29,Australia
1922-03-01,25.352,0.243,Australia
1922-04-01,23.065,0.285,Australia
1922-05-01,17.493,0.34700000000000003,Australia
1922-06-01,14.675999999999998,0.251,Australia
1922-07-01,12.681,0.28,Australia
1922-08-01,15.019,0.278,Australia
1922-09-01,19.151,0.24600000000000002,Australia
1922-10-01,22.631,0.292,Australia
1922-11-01,25.867,0.331,Australia
1922-12-01,26.438,0.174,Australia
1923-01-01,27.626,0.302,Australia
1923-02-01,28.677,0.233,Australia
1923-03-01,26.329,0.336,Australia
1923-04-01,22.605999999999998,0.282,Australia
1923-05-01,18.74,0.18100000000000002,Australia
1923-06-01,14.566,0.204,Australia
1923-07-01,13.449000000000002,0.24100000000000002,Australia
1923-08-01,14.77,0.303,Australia
1923-09-01,18.259,0.32299999999999995,Australia
1923-10-01,21.722,0.309,Australia
1923-11-01,24.708,0.406,Australia
1923-12-01,26.99,0.3,Australia
1924-01-01,26.864,0.281,Australia
1924-02-01,26.458000000000002,0.409,Australia
1924-03-01,24.881,0.348,Australia
1924-04-01,20.101,0.374,Australia
1924-05-01,18.185,0.429,Australia
1924-06-01,14.529000000000002,0.304,Australia
1924-07-01,14.966,0.243,Australia
1924-08-01,16.032,0.248,Australia
1924-09-01,19.793000000000006,0.25,Australia
1924-10-01,21.892,0.22899999999999998,Australia
1924-11-01,24.754,0.263,Australia
1924-12-01,26.096,0.263,Australia
1925-01-01,26.172,0.531,Australia
1925-02-01,26.852,0.38799999999999996,Australia
1925-03-01,25.059,0.4320000000000001,Australia
1925-04-01,21.684,0.245,Australia
1925-05-01,17.781,0.271,Australia
1925-06-01,14.73,0.278,Australia
1925-07-01,12.982000000000001,0.18899999999999997,Australia
1925-08-01,14.897,0.268,Australia
1925-09-01,17.439,0.196,Australia
1925-10-01,21.896,0.255,Australia
1925-11-01,25.774,0.24600000000000002,Australia
1925-12-01,27.908,0.249,Australia
1926-01-01,27.408,0.382,Australia
1926-02-01,28.861,0.245,Australia
1926-03-01,25.681,0.162,Australia
1926-04-01,22.325,0.327,Australia
1926-05-01,16.511,0.424,Australia
1926-06-01,14.384,0.257,Australia
1926-07-01,14.825,0.266,Australia
1926-08-01,16.145,0.287,Australia
1926-09-01,19.371,0.214,Australia
1926-10-01,22.962,0.537,Australia
1926-11-01,25.783,0.28600000000000003,Australia
1926-12-01,26.175,0.309,Australia
1927-01-01,27.565,0.22,Australia
1927-02-01,26.498,0.209,Australia
1927-03-01,25.508000000000006,0.263,Australia
1927-04-01,20.908,0.15,Australia
1927-05-01,16.91,0.297,Australia
1927-06-01,15.317,0.264,Australia
1927-07-01,13.694,0.22899999999999998,Australia
1927-08-01,15.839,0.24,Australia
1927-09-01,19.359,0.149,Australia
1927-10-01,22.814,0.25,Australia
1927-11-01,25.838,0.29600000000000004,Australia
1927-12-01,26.524,0.371,Australia
1928-01-01,27.313,0.25,Australia
1928-02-01,27.169,0.228,Australia
1928-03-01,25.989,0.34600000000000003,Australia
1928-04-01,23.186999999999998,0.252,Australia
1928-05-01,17.305999999999994,0.303,Australia
1928-06-01,14.209000000000001,0.22699999999999998,Australia
1928-07-01,14.241,0.239,Australia
1928-08-01,17.412,0.275,Australia
1928-09-01,20.784000000000002,0.26,Australia
1928-10-01,22.928,0.28300000000000003,Australia
1928-11-01,26.078000000000007,0.324,Australia
1928-12-01,27.613000000000003,0.424,Australia
1929-01-01,27.792,0.371,Australia
1929-02-01,28.108,0.22,Australia
1929-03-01,24.617,0.282,Australia
1929-04-01,20.480999999999998,0.302,Australia
1929-05-01,17.108999999999998,0.188,Australia
1929-06-01,14.049000000000001,0.214,Australia
1929-07-01,12.571000000000002,0.19,Australia
1929-08-01,16.063,0.239,Australia
1929-09-01,18.237000000000002,0.209,Australia
1929-10-01,22.357,0.256,Australia
1929-11-01,25.672,0.218,Australia
1929-12-01,26.159,0.124,Australia
1930-01-01,27.504,0.295,Australia
1930-02-01,27.682,0.21600000000000005,Australia
1930-03-01,25.493,0.248,Australia
1930-04-01,21.553,0.278,Australia
1930-05-01,17.918999999999997,0.231,Australia
1930-06-01,15.099,0.264,Australia
1930-07-01,15.124,0.17,Australia
1930-08-01,16.037,0.12,Australia
1930-09-01,19.175,0.161,Australia
1930-10-01,22.326,0.19699999999999998,Australia
1930-11-01,25.485,0.251,Australia
1930-12-01,26.293000000000006,0.256,Australia
1931-01-01,27.139,0.256,Australia
1931-02-01,27.158,0.363,Australia
1931-03-01,25.189,0.21600000000000005,Australia
1931-04-01,21.087,0.264,Australia
1931-05-01,17.858999999999995,0.303,Australia
1931-06-01,15.152000000000001,0.22,Australia
1931-07-01,14.178,0.198,Australia
1931-08-01,15.8,0.231,Australia
1931-09-01,19.282,0.228,Australia
1931-10-01,21.156,0.21600000000000005,Australia
1931-11-01,23.864,0.165,Australia
1931-12-01,27.005,0.243,Australia
1932-01-01,29.475,0.44,Australia
1932-02-01,27.027,0.201,Australia
1932-03-01,25.556,0.287,Australia
1932-04-01,21.144,0.294,Australia
1932-05-01,18.249,0.231,Australia
1932-06-01,14.217,0.27399999999999997,Australia
1932-07-01,13.566,0.26,Australia
1932-08-01,15.635,0.177,Australia
1932-09-01,18.656,0.16899999999999998,Australia
1932-10-01,21.856,0.226,Australia
1932-11-01,25.328000000000007,0.213,Australia
1932-12-01,26.807,0.268,Australia
1933-01-01,27.714,0.287,Australia
1933-02-01,27.618000000000002,0.3720000000000001,Australia
1933-03-01,26.230999999999998,0.222,Australia
1933-04-01,21.753,0.163,Australia
1933-05-01,18.019,0.191,Australia
1933-06-01,15.170000000000002,0.207,Australia
1933-07-01,13.784,0.23600000000000002,Australia
1933-08-01,14.88,0.27699999999999997,Australia
1933-09-01,18.834,0.325,Australia
1933-10-01,22.402,0.191,Australia
1933-11-01,24.268,0.28,Australia
1933-12-01,25.965,0.271,Australia
1934-01-01,28.07,0.34,Australia
1934-02-01,27.493000000000002,0.395,Australia
1934-03-01,25.958,0.262,Australia
1934-04-01,21.313,0.154,Australia
1934-05-01,18.548,0.263,Australia
1934-06-01,14.717,0.142,Australia
1934-07-01,14.103000000000002,0.172,Australia
1934-08-01,15.582,0.209,Australia
1934-09-01,19.422,0.175,Australia
1934-10-01,21.766,0.196,Australia
1934-11-01,24.4,0.267,Australia
1934-12-01,26.713,0.289,Australia
1935-01-01,27.588,0.28600000000000003,Australia
1935-02-01,27.42,0.239,Australia
1935-03-01,25.348000000000006,0.273,Australia
1935-04-01,20.854,0.20800000000000002,Australia
1935-05-01,17.099999999999998,0.21100000000000002,Australia
1935-06-01,13.878,0.161,Australia
1935-07-01,13.944,0.107,Australia
1935-08-01,16.257,0.158,Australia
1935-09-01,19.01,0.215,Australia
1935-10-01,22.468000000000004,0.16899999999999998,Australia
1935-11-01,25.814,0.271,Australia
1935-12-01,27.088,0.23,Australia
1936-01-01,28.209,0.485,Australia
1936-02-01,27.596,0.364,Australia
1936-03-01,25.273000000000003,0.252,Australia
1936-04-01,20.912,0.17300000000000001,Australia
1936-05-01,17.759999999999994,0.263,Australia
1936-06-01,13.93,0.18,Australia
1936-07-01,14.787,0.125,Australia
1936-08-01,17.59,0.228,Australia
1936-09-01,19.125,0.16899999999999998,Australia
1936-10-01,22.808000000000003,0.266,Australia
1936-11-01,25.574,0.218,Australia
1936-12-01,27.032,0.163,Australia
1937-01-01,26.739,0.22,Australia
1937-02-01,27.34,0.341,Australia
1937-03-01,25.463,0.295,Australia
1937-04-01,20.855,0.192,Australia
1937-05-01,18.278,0.259,Australia
1937-06-01,14.207,0.14800000000000002,Australia
1937-07-01,13.446000000000002,0.177,Australia
1937-08-01,15.981,0.244,Australia
1937-09-01,19.178,0.132,Australia
1937-10-01,23.311,0.196,Australia
1937-11-01,26.154,0.24600000000000002,Australia
1937-12-01,27.376,0.268,Australia
1938-01-01,27.518,0.17300000000000001,Australia
1938-02-01,26.61,0.175,Australia
1938-03-01,26.506,0.251,Australia
1938-04-01,22.62,0.304,Australia
1938-05-01,19.246,0.31,Australia
1938-06-01,15.19,0.125,Australia
1938-07-01,14.045,0.233,Australia
1938-08-01,15.612,0.155,Australia
1938-09-01,19.56,0.32299999999999995,Australia
1938-10-01,23.356,0.26899999999999996,Australia
1938-11-01,26.486,0.239,Australia
1938-12-01,28.316,0.276,Australia
1939-01-01,28.755,0.33,Australia
1939-02-01,27.335,0.373,Australia
1939-03-01,25.241,0.261,Australia
1939-04-01,21.885,0.146,Australia
1939-05-01,18.868,0.16399999999999998,Australia
1939-06-01,14.791,0.213,Australia
1939-07-01,13.255999999999998,0.222,Australia
1939-08-01,14.928,0.153,Australia
1939-09-01,18.326,0.146,Australia
1939-10-01,21.54,0.157,Australia
1939-11-01,24.385,0.196,Australia
1939-12-01,26.77,0.259,Australia
1940-01-01,27.754,0.205,Australia
1940-02-01,26.682,0.222,Australia
1940-03-01,26.315,0.252,Australia
1940-04-01,21.028,0.182,Australia
1940-05-01,16.755,0.125,Australia
1940-06-01,15.349,0.221,Australia
1940-07-01,14.071000000000002,0.159,Australia
1940-08-01,16.322,0.212,Australia
1940-09-01,19.541,0.22899999999999998,Australia
1940-10-01,23.716,0.17300000000000001,Australia
1940-11-01,24.928,0.153,Australia
1940-12-01,27.718000000000004,0.185,Australia
1941-01-01,26.075,0.289,Australia
1941-02-01,27.021,0.27399999999999997,Australia
1941-03-01,24.38,0.128,Australia
1941-04-01,22.291999999999998,0.122,Australia
1941-05-01,17.868,0.195,Australia
1941-06-01,14.636,0.162,Australia
1941-07-01,14.439,0.18100000000000002,Australia
1941-08-01,15.377,0.16899999999999998,Australia
1941-09-01,19.302,0.2,Australia
1941-10-01,21.832,0.23,Australia
1941-11-01,25.766,0.27899999999999997,Australia
1941-12-01,27.366,0.174,Australia
1942-01-01,27.878,0.203,Australia
1942-02-01,26.427,0.15,Australia
1942-03-01,25.968000000000004,0.18899999999999997,Australia
1942-04-01,22.099,0.209,Australia
1942-05-01,19.24,0.21100000000000002,Australia
1942-06-01,15.903,0.187,Australia
1942-07-01,14.510000000000002,0.267,Australia
1942-08-01,17.090999999999998,0.244,Australia
1942-09-01,19.986,0.187,Australia
1942-10-01,22.169,0.18899999999999997,Australia
1942-11-01,25.174,0.153,Australia
1942-12-01,26.672,0.23800000000000002,Australia
1943-01-01,27.721,0.278,Australia
1943-02-01,26.838,0.23199999999999998,Australia
1943-03-01,26.499,0.376,Australia
1943-04-01,21.706,0.23600000000000002,Australia
1943-05-01,17.064,0.198,Australia
1943-06-01,13.757,0.244,Australia
1943-07-01,13.874,0.266,Australia
1943-08-01,15.228,0.221,Australia
1943-09-01,19.126,0.265,Australia
1943-10-01,22.568,0.3,Australia
1943-11-01,24.447,0.162,Australia
1943-12-01,26.978,0.174,Australia
1944-01-01,28.446,0.204,Australia
1944-02-01,26.54,0.22,Australia
1944-03-01,25.285,0.237,Australia
1944-04-01,20.849,0.162,Australia
1944-05-01,16.473,0.158,Australia
1944-06-01,14.504000000000001,0.195,Australia
1944-07-01,14.054,0.182,Australia
1944-08-01,16.096,0.27699999999999997,Australia
1944-09-01,20.387,0.2,Australia
1944-10-01,22.587,0.177,Australia
1944-11-01,26.456,0.192,Australia
1944-12-01,26.685,0.153,Australia
1945-01-01,27.349,0.218,Australia
1945-02-01,26.812,0.223,Australia
1945-03-01,25.127,0.14400000000000002,Australia
1945-04-01,22.087,0.14,Australia
1945-05-01,17.919999999999995,0.24100000000000002,Australia
1945-06-01,16.287,0.17600000000000002,Australia
1945-07-01,13.692,0.24,Australia
1945-08-01,17.367,0.182,Australia
1945-09-01,19.12,0.175,Australia
1945-10-01,21.438000000000002,0.203,Australia
1945-11-01,24.927,0.158,Australia
1945-12-01,27.123,0.218,Australia
1946-01-01,27.824,0.215,Australia
1946-02-01,26.231,0.24,Australia
1946-03-01,24.166999999999998,0.179,Australia
1946-04-01,20.182,0.14,Australia
1946-05-01,18.62,0.156,Australia
1946-06-01,13.549000000000001,0.255,Australia
1946-07-01,14.755999999999998,0.20600000000000002,Australia
1946-08-01,16.153,0.268,Australia
1946-09-01,19.123,0.17600000000000002,Australia
1946-10-01,21.685,0.19699999999999998,Australia
1946-11-01,25.428,0.158,Australia
1946-12-01,27.177,0.22899999999999998,Australia
1947-01-01,28.943,0.218,Australia
1947-02-01,27.588,0.196,Australia
1947-03-01,25.394,0.14,Australia
1947-04-01,20.994,0.14,Australia
1947-05-01,18.471,0.243,Australia
1947-06-01,15.805,0.18899999999999997,Australia
1947-07-01,14.794,0.142,Australia
1947-08-01,16.113,0.153,Australia
1947-09-01,18.682000000000002,0.11599999999999999,Australia
1947-10-01,21.536,0.145,Australia
1947-11-01,24.480999999999998,0.275,Australia
1947-12-01,26.282,0.16899999999999998,Australia
1948-01-01,27.03,0.171,Australia
1948-02-01,27.69,0.132,Australia
1948-03-01,24.745,0.185,Australia
1948-04-01,21.14,0.16,Australia
1948-05-01,17.465999999999998,0.192,Australia
1948-06-01,14.561,0.19,Australia
1948-07-01,14.261,0.22899999999999998,Australia
1948-08-01,16.454,0.22399999999999998,Australia
1948-09-01,19.195,0.172,Australia
1948-10-01,22.711,0.182,Australia
1948-11-01,25.215,0.158,Australia
1948-12-01,27.046,0.25,Australia
1949-01-01,27.24,0.245,Australia
1949-02-01,25.701,0.18,Australia
1949-03-01,24.682,0.139,Australia
1949-04-01,20.529,0.134,Australia
1949-05-01,17.096,0.14300000000000002,Australia
1949-06-01,13.223,0.222,Australia
1949-07-01,14.369000000000002,0.17300000000000001,Australia
1949-08-01,16.262999999999998,0.18899999999999997,Australia
1949-09-01,18.705,0.18600000000000005,Australia
1949-10-01,22.364,0.127,Australia
1949-11-01,24.467,0.14300000000000002,Australia
1949-12-01,27.18,0.21100000000000002,Australia
1950-01-01,27.581,0.17,Australia
1950-02-01,26.659,0.135,Australia
1950-03-01,24.971,0.193,Australia
1950-04-01,21.482,0.22899999999999998,Australia
1950-05-01,18.742,0.196,Australia
1950-06-01,14.243,0.14800000000000002,Australia
1950-07-01,14.198,0.187,Australia
1950-08-01,15.773,0.244,Australia
1950-09-01,19.672,0.152,Australia
1950-10-01,21.424,0.138,Australia
1950-11-01,24.623,0.23600000000000002,Australia
1950-12-01,26.507,0.175,Australia
1951-01-01,27.381,0.295,Australia
1951-02-01,27.313,0.193,Australia
1951-03-01,26.66,0.136,Australia
1951-04-01,21.055,0.17,Australia
1951-05-01,17.034000000000002,0.33799999999999997,Australia
1951-06-01,15.468,0.43,Australia
1951-07-01,13.929,0.22,Australia
1951-08-01,14.704,0.18600000000000005,Australia
1951-09-01,19.757,0.271,Australia
1951-10-01,22.255,0.145,Australia
1951-11-01,25.901,0.39399999999999996,Australia
1951-12-01,27.227,0.23800000000000002,Australia
1952-01-01,28.447,0.17300000000000001,Australia
1952-02-01,27.353,0.136,Australia
1952-03-01,25.747,0.14800000000000002,Australia
1952-04-01,21.449,0.109,Australia
1952-05-01,17.808999999999994,0.215,Australia
1952-06-01,14.902000000000001,0.14800000000000002,Australia
1952-07-01,13.888,0.111,Australia
1952-08-01,15.470999999999998,0.22699999999999998,Australia
1952-09-01,19.417,0.107,Australia
1952-10-01,22.02,0.132,Australia
1952-11-01,24.494,0.152,Australia
1952-12-01,26.847,0.22399999999999998,Australia
1953-01-01,26.911,0.271,Australia
1953-02-01,25.78,0.21100000000000002,Australia
1953-03-01,26.553,0.16899999999999998,Australia
1953-04-01,23.037,0.162,Australia
1953-05-01,17.355999999999998,0.198,Australia
1953-06-01,15.136,0.17600000000000002,Australia
1953-07-01,14.304,0.175,Australia
1953-08-01,14.751,0.196,Australia
1953-09-01,18.821,0.13,Australia
1953-10-01,22.582,0.145,Australia
1953-11-01,24.999,0.17800000000000002,Australia
1953-12-01,27.465,0.223,Australia
1954-01-01,27.54,0.285,Australia
1954-02-01,26.423000000000002,0.24100000000000002,Australia
1954-03-01,25.985,0.29600000000000004,Australia
1954-04-01,22.038,0.29,Australia
1954-05-01,17.753,0.133,Australia
1954-06-01,14.335,0.287,Australia
1954-07-01,14.646,0.13699999999999998,Australia
1954-08-01,16.265,0.135,Australia
1954-09-01,19.156,0.142,Australia
1954-10-01,22.437,0.16399999999999998,Australia
1954-11-01,25.088,0.21600000000000005,Australia
1954-12-01,27.038,0.19,Australia
1955-01-01,27.741,0.255,Australia
1955-02-01,27.88,0.205,Australia
1955-03-01,25.325,0.257,Australia
1955-04-01,21.659,0.114,Australia
1955-05-01,17.070999999999998,0.19399999999999998,Australia
1955-06-01,15.425999999999998,0.26,Australia
1955-07-01,13.916,0.175,Australia
1955-08-01,16.984,0.244,Australia
1955-09-01,19.99,0.214,Australia
1955-10-01,22.349,0.231,Australia
1955-11-01,24.103,0.29,Australia
1955-12-01,26.313,0.21600000000000005,Australia
1956-01-01,27.388,0.204,Australia
1956-02-01,27.744,0.217,Australia
1956-03-01,25.175,0.16699999999999998,Australia
1956-04-01,21.561,0.23199999999999998,Australia
1956-05-01,17.444000000000006,0.34600000000000003,Australia
1956-06-01,13.888000000000002,0.149,Australia
1956-07-01,14.282,0.159,Australia
1956-08-01,14.653,0.26899999999999996,Australia
1956-09-01,17.842000000000006,0.171,Australia
1956-10-01,21.283,0.22899999999999998,Australia
1956-11-01,24.272,0.26,Australia
1956-12-01,26.54,0.22899999999999998,Australia
1957-01-01,27.974,0.183,Australia
1957-02-01,27.067,0.252,Australia
1957-03-01,25.04,0.23199999999999998,Australia
1957-04-01,22.909,0.414,Australia
1957-05-01,17.916999999999994,0.322,Australia
1957-06-01,17.116,0.495,Australia
1957-07-01,12.82,0.436,Australia
1957-08-01,15.959,0.755,Australia
1957-09-01,18.981,0.488,Australia
1957-10-01,23.274,0.39299999999999996,Australia
1957-11-01,26.178,0.222,Australia
1957-12-01,27.597,0.23399999999999999,Australia
1958-01-01,27.821,0.284,Australia
1958-02-01,27.885,0.295,Australia
1958-03-01,26.044,0.142,Australia
1958-04-01,23.127,0.247,Australia
1958-05-01,20.317999999999998,0.28600000000000003,Australia
1958-06-01,15.411,0.315,Australia
1958-07-01,14.841,0.33799999999999997,Australia
1958-08-01,16.423,0.34700000000000003,Australia
1958-09-01,17.769000000000005,0.23399999999999999,Australia
1958-10-01,22.076,0.151,Australia
1958-11-01,25.56,0.212,Australia
1958-12-01,26.692,0.214,Australia
1959-01-01,28.283,0.275,Australia
1959-02-01,27.531,0.16399999999999998,Australia
1959-03-01,26.396,0.32799999999999996,Australia
1959-04-01,22.526999999999997,0.303,Australia
1959-05-01,17.932000000000006,0.10800000000000001,Australia
1959-06-01,15.553,0.15,Australia
1959-07-01,14.82,0.249,Australia
1959-08-01,16.648,0.142,Australia
1959-09-01,19.742,0.349,Australia
1959-10-01,22.653000000000002,0.18899999999999997,Australia
1959-11-01,26.791,0.20800000000000002,Australia
1959-12-01,26.302,0.244,Australia
1960-01-01,28.445,0.205,Australia
1960-02-01,26.993000000000002,0.23199999999999998,Australia
1960-03-01,25.44,0.11800000000000001,Australia
1960-04-01,21.646,0.20800000000000002,Australia
1960-05-01,15.868,0.34,Australia
1960-06-01,14.11,0.28600000000000003,Australia
1960-07-01,14.328,0.318,Australia
1960-08-01,14.741,0.265,Australia
1960-09-01,18.719,0.151,Australia
1960-10-01,22.9,0.174,Australia
1960-11-01,24.477,0.196,Australia
1960-12-01,26.859,0.171,Australia
1961-01-01,28.154,0.24100000000000002,Australia
1961-02-01,27.408,0.191,Australia
1961-03-01,26.164,0.165,Australia
1961-04-01,22.888,0.271,Australia
1961-05-01,17.788,0.254,Australia
1961-06-01,15.112,0.287,Australia
1961-07-01,13.595,0.21100000000000002,Australia
1961-08-01,15.215,0.207,Australia
1961-09-01,20.277,0.19399999999999998,Australia
1961-10-01,23.802,0.268,Australia
1961-11-01,25.559,0.145,Australia
1961-12-01,27.609,0.19,Australia
1962-01-01,27.743,0.125,Australia
1962-02-01,27.399,0.267,Australia
1962-03-01,25.309,0.226,Australia
1962-04-01,21.855,0.263,Australia
1962-05-01,17.346999999999998,0.22,Australia
1962-06-01,16.748,0.544,Australia
1962-07-01,14.719000000000001,0.22899999999999998,Australia
1962-08-01,15.683,0.233,Australia
1962-09-01,19.213,0.26,Australia
1962-10-01,22.334,0.385,Australia
1962-11-01,26.256999999999998,0.177,Australia
1962-12-01,27.028,0.263,Australia
1963-01-01,27.314,0.138,Australia
1963-02-01,27.471,0.16399999999999998,Australia
1963-03-01,26.21,0.19399999999999998,Australia
1963-04-01,21.348000000000006,0.184,Australia
1963-05-01,18.397,0.29600000000000004,Australia
1963-06-01,14.793,0.18600000000000005,Australia
1963-07-01,13.927,0.292,Australia
1963-08-01,15.975999999999999,0.17800000000000002,Australia
1963-09-01,19.303,0.243,Australia
1963-10-01,22.803,0.157,Australia
1963-11-01,25.421,0.251,Australia
1963-12-01,27.411,0.138,Australia
1964-01-01,27.734,0.191,Australia
1964-02-01,26.82,0.204,Australia
